cnf_file,category,priority_folder,DLIS,watched_literals,expected_result,actual_result,correct,exit_code,timed_out,monitor_start_time,monitor_total_time,monitor_unit_propagation_time,monitor_clause_checks,monitor_variable_assignments,monitor_backtrack_count,monitor_state_copies,monitor_unit_propagation_rounds,monitor_unit_propagation_calls,monitor_current_recursion_depth,monitor_max_recursion_depth,stderr
test/sat/UF150.645.100/uf150-01.cnf,sat,sat/UF150.645.100/,1,0,SAT,SAT,TRUE,0,FALSE,1778078762.946625,0.209981,0.201040,7231103,49805,2812,4251,8462,2847,0,36,
test/sat/UF150.645.100/uf150-02.cnf,sat,sat/UF150.645.100/,1,0,SAT,SAT,TRUE,0,FALSE,1778078763.162645,0.589393,0.533372,21046070,145967,8197,12326,24307,8230,0,35,
test/sat/UF150.645.100/uf150-03.cnf,sat,sat/UF150.645.100/,1,0,SAT,SAT,TRUE,0,FALSE,1778078763.756421,10.902023,10.159826,390641078,2574218,147544,221342,432656,147574,0,41,
test/sat/UF150.645.100/uf150-04.cnf,sat,sat/UF150.645.100/,1,0,SAT,SAT,TRUE,0,FALSE,1778078774.661833,0.002504,0.001651,102621,260,13,65,113,60,0,47,
test/sat/UF150.645.100/uf150-05.cnf,sat,sat/UF150.645.100/,1,0,SAT,SAT,TRUE,0,FALSE,1778078774.667173,0.722794,0.692435,26987724,176307,10968,16482,29976,11002,0,34,
test/sat/UF150.645.100/uf150-06.cnf,sat,sat/UF150.645.100/,1,0,SAT,SAT,TRUE,0,FALSE,1778078775.394798,0.172252,0.165673,5528659,39501,1987,3014,6453,2023,0,36,
test/sat/UF150.645.100/uf150-07.cnf,sat,sat/UF150.645.100/,1,0,SAT,SAT,TRUE,0,FALSE,1778078775.571266,0.391696,0.375067,14100585,91087,5434,8172,15742,5459,0,32,
test/sat/UF150.645.100/uf150-08.cnf,sat,sat/UF150.645.100/,1,0,SAT,SAT,TRUE,0,FALSE,1778078775.967223,0.004670,0.003648,203550,1104,55,125,241,100,0,45,
test/sat/UF150.645.100/uf150-09.cnf,sat,sat/UF150.645.100/,1,0,SAT,SAT,TRUE,0,FALSE,1778078775.976167,0.289083,0.277733,9962920,69231,3769,5690,11404,3809,0,40,
test/sat/UF150.645.100/uf150-010.cnf,sat,sat/UF150.645.100/,1,0,SAT,SAT,TRUE,0,FALSE,1778078776.268654,0.008460,0.007231,390695,2548,145,247,480,177,0,32,
