cnf_file,category,priority_folder,DLIS,watched_literals,expected_result,actual_result,correct,exit_code,timed_out,monitor_start_time,monitor_total_time,monitor_unit_propagation_time,monitor_clause_checks,monitor_variable_assignments,monitor_backtrack_count,monitor_state_copies,monitor_unit_propagation_rounds,monitor_unit_propagation_calls,monitor_current_recursion_depth,monitor_max_recursion_depth,stderr
test/unsat/UUF75.325.100/uuf75-01.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080849.569899,0.004915,0.000000,874,7437,656,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-02.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080849.644368,0.004191,0.000000,1244,6146,548,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-03.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080849.651180,0.006639,0.000000,982,10814,948,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-04.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080849.661028,0.006615,0.000000,2376,10742,946,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-05.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080849.670862,0.073706,0.000000,2996,13318,1240,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-06.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080849.747879,0.003417,0.000000,830,4964,406,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-07.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080849.753766,0.004959,0.000000,710,8026,708,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-08.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080849.762358,0.005115,0.000000,1288,7946,708,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-09.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080849.770635,0.003445,0.000000,732,5061,434,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-010.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080849.776875,0.071052,0.000000,2390,12307,1162,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-011.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080849.851480,0.006191,0.000000,1308,9526,888,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-012.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080849.860221,0.008860,0.000000,2424,13878,1312,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-013.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080849.871788,0.072268,0.000000,612,6253,540,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-014.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080849.946444,0.007605,0.000000,1570,13051,1102,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-015.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080849.956577,0.004116,0.000000,1222,6357,548,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-016.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080849.962972,0.005701,0.000000,1098,9431,820,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-017.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080849.971062,0.075040,0.000000,2066,10747,950,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-018.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080850.050005,0.003815,0.000000,550,5629,516,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-019.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080850.057570,0.004683,0.000000,730,7165,640,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-020.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080850.066252,0.077687,0.000000,2036,17113,1468,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-021.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080850.149361,0.003606,0.000000,654,5165,468,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-022.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080850.156163,0.006883,0.000000,1728,11034,980,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-023.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080850.165586,0.007537,0.000000,1144,12706,1084,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-024.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080850.243071,0.008934,0.000000,1776,14584,1304,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-025.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080850.254933,0.009585,0.000000,2072,15837,1378,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-026.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080850.268407,0.003427,0.000000,574,5302,424,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-027.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080850.344594,0.005010,0.000000,1016,7577,694,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-028.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080850.352706,0.004054,0.000000,692,5620,538,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-029.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080850.359804,0.008709,0.000000,3844,13652,1300,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-030.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080850.371428,0.071752,0.000000,576,4695,458,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-031.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080850.446539,0.005685,0.000000,1288,8863,796,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-032.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080850.455247,0.004967,0.000000,1166,7811,682,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-033.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080850.463451,0.006572,0.000000,1204,10707,944,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-034.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080850.541257,0.007368,0.000000,1440,12113,1070,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-035.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080850.552988,0.008092,0.000000,1036,11431,980,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-036.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080850.564689,0.005471,0.000000,1316,9323,748,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-037.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080850.641871,0.003617,0.000000,864,5194,444,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-038.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080850.648541,0.006731,0.000000,1792,11111,950,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-039.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080850.658885,0.007568,0.000000,1216,12564,1094,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-040.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080850.670551,0.005922,0.000000,1434,9233,806,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-041.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080850.743631,0.008951,0.000000,2670,14867,1284,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-042.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080850.756422,0.012857,0.000000,2010,19837,1642,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-043.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080850.773567,0.073269,0.000000,1622,11168,978,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-044.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080850.851065,0.003503,0.000000,642,5248,450,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-045.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080850.858941,0.003157,0.000000,498,4311,392,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-046.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080850.865988,0.005263,0.000000,1852,8000,740,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-047.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080850.942430,0.004201,0.000000,634,6460,516,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-048.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080850.950794,0.009294,0.000000,2630,14617,1326,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-049.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080850.963655,0.003643,0.000000,824,5675,468,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-050.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080850.970946,0.076528,0.000000,3094,22021,1896,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-051.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080851.052234,0.003630,0.000000,874,5617,476,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-052.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080851.061034,0.003215,0.000000,684,4409,392,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-053.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080851.067291,0.003193,0.000000,494,4646,398,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-054.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080851.142548,0.006562,0.000000,958,9076,900,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-055.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080851.152987,0.008180,0.000000,1970,12276,1168,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-056.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080851.164383,0.007893,0.000000,2410,11611,1090,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-057.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080851.175030,0.077926,0.000000,6144,24558,2050,0,0,0,0,0,
test/unsat/UUF75.325.100/uuf75-058.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778080851.256557,0.007034,0.000000,1408,11577,972,0,0,0,0,0,
