cnf_file,category,priority_folder,DLIS,watched_literals,expected_result,actual_result,correct,exit_code,timed_out,monitor_start_time,monitor_total_time,monitor_unit_propagation_time,monitor_peak_memory_kb,monitor_clause_checks,monitor_variable_assignments,monitor_backtrack_count,monitor_state_copies,monitor_unit_propagation_rounds,monitor_unit_propagation_calls,monitor_current_recursion_depth,monitor_max_recursion_depth,stderr
test/unsat/UUF50.218.1000/uuf50-041.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166930.443180,0.002082,0.000232,3292,518,2510,296,444,1714,297,0,17,
test/unsat/UUF50.218.1000/uuf50-042.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166930.448448,0.094559,0.000461,3408,968,4016,468,702,2794,469,0,14,
test/unsat/UUF50.218.1000/uuf50-043.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166930.545395,0.001659,0.000137,1980,228,1471,176,264,1038,177,0,13,
test/unsat/UUF50.218.1000/uuf50-044.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166930.643715,0.001902,0.000244,2008,294,2514,254,381,1824,255,0,13,
test/unsat/UUF50.218.1000/uuf50-045.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166930.742535,0.001651,0.000191,1924,386,2166,228,342,1519,229,0,13,
test/unsat/UUF50.218.1000/uuf50-046.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166930.844440,0.001645,0.000149,3408,318,1488,196,294,1047,197,0,16,
test/unsat/UUF50.218.1000/uuf50-047.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166930.943104,0.002268,0.000259,3324,470,2211,246,369,1584,247,0,15,
test/unsat/UUF50.218.1000/uuf50-048.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166931.041412,0.001367,0.000129,1980,346,1184,134,201,882,135,0,13,
test/unsat/UUF50.218.1000/uuf50-049.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166931.045738,0.001607,0.000176,3256,234,1865,206,309,1340,207,0,15,
test/unsat/UUF50.218.1000/uuf50-050.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166931.051916,0.089722,0.000177,3384,350,1657,194,291,1157,195,0,15,
test/unsat/UUF50.218.1000/uuf50-051.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166931.147326,0.001709,0.000229,3164,524,2301,242,363,1624,243,0,17,
test/unsat/UUF50.218.1000/uuf50-052.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166931.243428,0.001318,0.000134,3192,184,1398,168,252,1000,169,0,13,
test/unsat/UUF50.218.1000/uuf50-053.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166931.248130,0.001141,0.000116,3524,202,1099,120,180,778,121,0,13,
test/unsat/UUF50.218.1000/uuf50-054.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166931.345583,0.002018,0.000236,3412,564,2490,294,441,1744,295,0,16,
test/unsat/UUF50.218.1000/uuf50-055.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166931.444368,0.001059,0.000108,3144,112,1082,106,159,787,107,0,10,
test/unsat/UUF50.218.1000/uuf50-056.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166931.542509,0.001686,0.000182,3384,684,2170,264,396,1492,265,0,15,
test/unsat/UUF50.218.1000/uuf50-057.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166931.547542,0.001193,0.000119,1824,144,1131,118,177,785,119,0,12,
test/unsat/UUF50.218.1000/uuf50-058.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166931.644699,0.000948,0.000107,1864,180,911,88,132,641,89,0,11,
test/unsat/UUF50.218.1000/uuf50-059.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166931.743018,0.001347,0.000156,1976,276,1830,198,297,1235,199,0,11,
test/unsat/UUF50.218.1000/uuf50-060.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166931.748012,0.001245,0.000134,1904,300,1370,138,207,981,139,0,12,
test/unsat/UUF50.218.1000/uuf50-061.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166931.841926,0.001950,0.000205,1904,442,1725,194,291,1224,195,0,12,
test/unsat/UUF50.218.1000/uuf50-062.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166931.846985,0.001011,0.000082,3252,116,819,104,156,520,105,0,16,
test/unsat/UUF50.218.1000/uuf50-063.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166931.945944,0.001492,0.000160,1896,304,1650,188,282,1166,189,0,11,
test/unsat/UUF50.218.1000/uuf50-064.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166932.042271,0.001114,0.000132,1924,176,1172,128,192,832,129,0,12,
test/unsat/UUF50.218.1000/uuf50-065.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166932.047862,0.093444,0.000150,1924,326,1485,168,252,1047,169,0,12,
test/unsat/UUF50.218.1000/uuf50-066.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166932.145008,0.001244,0.000139,1836,236,1388,146,219,1002,147,0,12,
test/unsat/UUF50.218.1000/uuf50-067.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166932.242993,0.001844,0.000200,1976,550,1641,172,258,1151,173,0,11,
test/unsat/UUF50.218.1000/uuf50-068.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166932.342262,0.001423,0.000170,3384,204,1870,204,306,1286,205,0,15,
test/unsat/UUF50.218.1000/uuf50-069.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166932.347407,0.001246,0.000134,3252,372,1474,172,258,1053,173,0,15,
test/unsat/UUF50.218.1000/uuf50-070.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166932.445714,0.001413,0.000133,1904,306,1413,158,237,955,159,0,12,
test/unsat/UUF50.218.1000/uuf50-071.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166932.543045,0.001235,0.000130,3512,248,1445,168,252,1012,169,0,14,
test/unsat/UUF50.218.1000/uuf50-072.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166932.642713,0.001297,0.000150,1940,312,1644,180,270,1163,181,0,12,
test/unsat/UUF50.218.1000/uuf50-073.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166932.744424,0.002012,0.000182,1824,188,1527,174,261,1094,175,0,12,
test/unsat/UUF50.218.1000/uuf50-074.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166932.843303,0.001623,0.000144,1816,200,1232,156,234,852,157,0,12,
test/unsat/UUF50.218.1000/uuf50-075.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166932.944557,0.001226,0.000124,1904,294,1080,122,183,758,123,0,13,
test/unsat/UUF50.218.1000/uuf50-076.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166932.950991,0.091484,0.000157,1896,262,1398,148,222,1007,149,0,13,
test/unsat/UUF50.218.1000/uuf50-077.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166933.145205,0.001462,0.000124,3372,270,1324,142,213,921,143,0,12,
test/unsat/UUF50.218.1000/uuf50-078.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166933.241878,0.001317,0.000138,3524,166,1459,158,237,1043,159,0,15,
test/unsat/UUF50.218.1000/uuf50-079.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166933.246229,0.000878,0.000081,1928,168,885,92,138,615,93,0,12,
test/unsat/UUF50.218.1000/uuf50-080.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166933.250913,0.001349,0.000153,1824,224,1744,188,282,1171,189,0,12,
test/unsat/UUF50.218.1000/uuf50-081.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166933.344307,0.000969,0.000079,1896,156,828,94,141,557,95,0,10,
test/unsat/UUF50.218.1000/uuf50-082.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166933.350099,0.092519,0.000151,3524,410,1745,198,297,1197,199,0,12,
test/unsat/UUF50.218.1000/uuf50-083.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166933.446735,0.094705,0.093247,1828,212,1501,168,252,1029,169,0,12,
test/unsat/UUF50.218.1000/uuf50-084.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166933.549388,0.001236,0.000137,3524,234,1524,170,255,1043,171,0,12,
test/unsat/UUF50.218.1000/uuf50-085.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166933.643746,0.001438,0.000134,1872,206,1508,192,288,1030,193,0,12,
test/unsat/UUF50.218.1000/uuf50-086.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166933.742876,0.002670,0.000334,3520,592,3122,336,504,2211,337,0,15,
test/unsat/UUF50.218.1000/uuf50-087.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166933.757671,0.084787,0.000181,3408,216,1496,168,252,1070,169,0,13,
test/unsat/UUF50.218.1000/uuf50-088.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166933.845480,0.000951,0.000065,1976,70,591,66,99,426,67,0,12,
test/unsat/UUF50.218.1000/uuf50-089.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166933.944094,0.000877,0.000089,1952,102,904,90,135,658,91,0,10,
test/unsat/UUF50.218.1000/uuf50-090.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166934.041726,0.001477,0.000165,3520,332,1904,202,303,1279,203,0,14,
test/unsat/UUF50.218.1000/uuf50-091.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166934.046027,0.000947,0.000091,2008,100,832,96,144,576,97,0,13,
test/unsat/UUF50.218.1000/uuf50-092.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166934.049882,0.093160,0.000256,3316,416,2618,312,468,1818,313,0,15,
test/unsat/UUF50.218.1000/uuf50-093.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166934.146962,0.000851,0.000081,1912,216,873,90,135,631,91,0,9,
test/unsat/UUF50.218.1000/uuf50-094.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166934.242451,0.001364,0.000157,1956,322,1583,192,288,1074,193,0,14,
test/unsat/UUF50.218.1000/uuf50-095.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166934.343080,0.001298,0.000146,3204,180,1596,170,255,1137,171,0,14,
test/unsat/UUF50.218.1000/uuf50-096.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166934.349160,0.001298,0.000152,1920,184,1504,158,237,1039,159,0,12,
test/unsat/UUF50.218.1000/uuf50-097.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166934.444939,0.001366,0.000136,3408,472,1507,174,261,1047,175,0,14,
test/unsat/UUF50.218.1000/uuf50-098.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166934.450433,0.001536,0.000171,3296,564,1856,206,309,1301,207,0,14,
test/unsat/UUF50.218.1000/uuf50-099.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166934.545877,0.001570,0.000188,1836,560,1879,204,306,1363,205,0,13,
test/unsat/UUF50.218.1000/uuf50-0100.cnf,unsat,unsat/UUF50.218.1000,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166934.643401,0.001163,0.000104,1920,132,1013,120,180,735,121,0,11,
