cnf_file,category,priority_folder,DLIS,watched_literals,expected_result,actual_result,correct,exit_code,timed_out,monitor_start_time,monitor_total_time,monitor_unit_propagation_time,monitor_peak_memory_kb,monitor_clause_checks,monitor_variable_assignments,monitor_backtrack_count,monitor_state_copies,monitor_unit_propagation_rounds,monitor_unit_propagation_calls,monitor_current_recursion_depth,monitor_max_recursion_depth,stderr
test/sat/UF150.645.100/uf150-026.cnf,sat,sat/UF150.645.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166947.343132,0.604081,0.101882,4056,11124,100820,5871,8834,74205,5902,0,34,
test/sat/UF150.645.100/uf150-027.cnf,sat,sat/UF150.645.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166948.044633,0.098013,0.089965,3852,3708,9887,592,913,7502,620,0,29,
test/sat/UF150.645.100/uf150-028.cnf,sat,sat/UF150.645.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166948.147792,2.000030,0.119912,3932,31090,315822,19197,28820,233533,19225,0,35,
test/sat/UF150.645.100/uf150-029.cnf,sat,sat/UF150.645.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166950.242520,0.002476,0.000139,3844,4658,1202,61,126,913,97,0,36,
test/sat/UF150.645.100/uf150-030.cnf,sat,sat/UF150.645.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166950.249288,0.199709,0.090881,3836,9416,31363,1760,2667,23737,1790,0,30,
test/sat/UF150.645.100/uf150-031.cnf,sat,sat/UF150.645.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166950.453211,0.890686,0.100605,4296,15398,144681,8393,12627,107762,8435,0,42,
test/sat/UF150.645.100/uf150-032.cnf,sat,sat/UF150.645.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166951.348452,2.299841,0.301647,4052,27048,387417,22272,33433,277599,22301,0,29,
test/sat/UF150.645.100/uf150-033.cnf,sat,sat/UF150.645.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166953.742515,4.400653,0.671998,4088,57710,667564,37293,55958,485813,37316,0,35,
test/sat/UF150.645.100/uf150-034.cnf,sat,sat/UF150.645.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166958.147877,0.100382,0.001011,3912,4104,10872,748,1154,8221,783,0,35,
test/sat/UF150.645.100/uf150-035.cnf,sat,sat/UF150.645.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166958.342523,1.300580,0.018419,3780,17840,217428,12400,18624,157617,12427,0,31,
test/sat/UF150.645.100/uf150-036.cnf,sat,sat/UF150.645.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166959.647295,3.096477,0.305484,3692,120526,506431,29136,43724,363694,29159,0,34,
test/sat/UF150.645.100/uf150-037.cnf,sat,sat/UF150.645.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166962.841353,0.802332,0.185153,4520,10890,120486,6974,10512,90443,7031,0,57,
test/sat/UF150.645.100/uf150-038.cnf,sat,sat/UF150.645.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166963.648117,6.997223,0.723451,3820,120348,1125865,63668,95532,823593,63702,0,36,
test/sat/UF150.645.100/uf150-039.cnf,sat,sat/UF150.645.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166970.649259,1.499183,0.110087,3988,24376,254757,15359,23072,184928,15396,0,37,
test/sat/UF150.645.100/uf150-040.cnf,sat,sat/UF150.645.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166972.241968,0.409636,0.093547,4112,11808,76501,4679,7053,56249,4716,0,40,
test/sat/UF150.645.100/uf150-041.cnf,sat,sat/UF150.645.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166972.745606,0.107289,0.001981,4180,6746,21866,1430,2172,16585,1460,0,40,
test/sat/UF150.645.100/uf150-042.cnf,sat,sat/UF150.645.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166972.944378,0.004875,0.000424,4044,4206,4312,217,356,3408,250,0,37,
test/sat/UF150.645.100/uf150-043.cnf,sat,sat/UF150.645.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166973.042995,5.805901,0.789567,4012,78182,1019865,59980,90009,755169,60021,0,41,
test/sat/UF150.645.100/uf150-044.cnf,sat,sat/UF150.645.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166978.853274,0.088072,0.000075,3836,3296,630,28,74,503,62,0,34,
test/sat/UF150.645.100/uf150-045.cnf,sat,sat/UF150.645.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166978.945130,7.896089,0.982374,4220,214606,1290262,79409,119147,923467,79446,0,37,
test/sat/UF150.645.100/uf150-046.cnf,sat,sat/UF150.645.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166986.846275,4.899416,1.030013,4016,51406,798840,46106,69187,572521,46137,0,36,
test/sat/UF150.645.100/uf150-047.cnf,sat,sat/UF150.645.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166991.749761,0.500896,0.094545,4100,18146,82623,5080,7658,59946,5120,0,40,
test/sat/UF150.645.100/uf150-048.cnf,sat,sat/UF150.645.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166992.255396,0.188371,0.001594,4176,5434,18808,1177,1796,13722,1210,0,37,
test/sat/UF150.645.100/uf150-049.cnf,sat,sat/UF150.645.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166992.447454,0.199203,0.182168,3692,5378,21348,1370,2083,16577,1400,0,33,
test/sat/UF150.645.100/uf150-050.cnf,sat,sat/UF150.645.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166992.742638,0.007759,0.000805,3912,2106,8573,499,771,6702,524,0,31,
test/unsat/UUF150.645.100/uuf150-01.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166909.352685,5.492230,0.522812,3824,138248,1415313,84378,126567,1019252,84379,0,36,
test/unsat/UUF150.645.100/uuf150-02.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166914.849941,4.298790,0.671572,4072,73634,826904,45712,68568,595296,45713,0,33,
test/unsat/UUF150.645.100/uuf150-03.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166919.245590,16.397053,2.087861,4056,144644,1887096,112730,169095,1344906,112731,0,37,
test/unsat/UUF150.645.100/uuf150-04.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166935.742955,6.308860,0.873367,3952,71804,946028,57252,85878,667672,57253,0,34,
test/unsat/UUF150.645.100/uuf150-05.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166942.144733,3.906493,0.491288,3992,50846,576600,34020,51030,422649,34021,0,31,
test/unsat/UUF150.645.100/uuf150-06.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166946.057573,6.489081,0.702580,4060,97486,1016840,62084,93126,737586,62085,0,35,
test/unsat/UUF150.645.100/uuf150-07.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166952.642694,7.409356,0.640594,4272,96732,1230961,72072,108108,888199,72073,0,34,
test/unsat/UUF150.645.100/uuf150-08.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166960.144840,2.104640,0.291602,3844,62718,349136,21546,32319,252894,21547,0,33,
test/unsat/UUF150.645.100/uuf150-09.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166962.342256,7.011005,0.800677,3912,91860,1190973,71600,107400,857836,71601,0,32,
test/unsat/UUF150.645.100/uuf150-010.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166969.445721,9.600398,1.370356,4060,129792,1648180,100194,150291,1167905,100195,0,35,
test/unsat/UUF150.645.100/uuf150-011.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166979.142727,6.709459,1.064563,3836,134272,1159469,67396,101094,837826,67397,0,33,
test/unsat/UUF150.645.100/uuf150-012.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166985.945193,15.503855,1.116254,3696,560068,2806223,162964,244446,2012723,162965,0,34,
test/unsat/UUF150.645.100/uuf150-013.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167001.453552,3.190875,0.390733,3996,84294,579920,35964,53946,409635,35965,0,35,
test/unsat/UUF150.645.100/uuf150-014.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167004.648662,13.704058,1.767145,3696,250496,2509264,148160,222240,1812272,148161,0,37,
test/unsat/UUF150.645.100/uuf150-015.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167018.442630,11.410960,1.226780,4136,210124,2076790,122162,183243,1496947,122163,0,34,
test/unsat/UUF150.645.100/uuf150-016.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167029.946199,3.101561,0.222580,3784,55356,572374,35204,52806,414280,35205,0,32,
test/unsat/UUF150.645.100/uuf150-017.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167033.052185,3.391544,0.231575,3892,41780,654378,36712,55068,474983,36713,0,34,
test/unsat/UUF150.645.100/uuf150-018.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167036.448098,20.402439,2.820562,4336,291388,3622316,223464,335196,2616420,223465,0,39,
test/unsat/UUF150.645.100/uuf150-019.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167056.854832,4.395568,0.756365,3756,121494,764786,46528,69792,549771,46529,0,31,
test/unsat/UUF150.645.100/uuf150-020.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167061.254398,6.588220,1.134609,4132,104856,1061347,62512,93768,758921,62513,0,38,
test/unsat/UUF150.645.100/uuf150-021.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167067.846939,4.905748,0.681894,3904,76754,915076,52964,79446,662581,52965,0,36,
test/unsat/UUF150.645.100/uuf150-022.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167072.844275,7.405960,1.237677,4188,159830,1337855,81930,122895,956969,81931,0,35,
test/unsat/UUF150.645.100/uuf150-023.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167080.253853,13.592522,1.072422,3992,154972,2299660,139274,208911,1626601,139275,0,34,
test/unsat/UUF150.645.100/uuf150-024.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167093.851303,10.701184,0.862693,4180,294300,2002209,120064,180096,1459603,120065,0,40,
test/unsat/UUF150.645.100/uuf150-025.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167104.643153,5.404129,0.519462,4200,77818,938667,55002,82503,680745,55003,0,34,
test/unsat/UUF150.645.100/uuf150-026.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167110.052134,4.189079,0.242330,4148,53244,771807,44182,66273,564087,44183,0,35,
test/unsat/UUF150.645.100/uuf150-027.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167114.245759,4.903664,0.421208,3696,102682,1028322,59044,88566,742670,59045,0,33,
test/unsat/UUF150.645.100/uuf150-028.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167119.153852,12.788775,1.236214,3964,179756,2317503,137280,205920,1663364,137281,0,37,
test/unsat/UUF150.645.100/uuf150-029.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167131.946750,12.395011,1.310376,3924,173430,2059080,133480,200220,1460141,133481,0,33,
test/unsat/UUF150.645.100/uuf150-030.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167144.346060,9.696390,1.192884,4216,171224,1619131,93824,140736,1177258,93825,0,36,
test/unsat/UUF150.645.100/uuf150-031.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167154.047098,3.894433,0.316988,3896,79606,743848,48508,72762,534423,48509,0,31,
test/unsat/UUF150.645.100/uuf150-032.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167157.945503,7.207901,0.730682,4060,110478,1524373,85930,128895,1107984,85931,0,34,
test/unsat/UUF150.645.100/uuf150-033.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167165.244608,14.898315,1.795758,4008,425196,2823743,168806,253209,2017681,168807,0,39,
test/unsat/UUF150.645.100/uuf150-034.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167180.147788,6.095922,0.523477,3836,111618,1073524,64852,97278,766659,64853,0,33,
test/unsat/UUF150.645.100/uuf150-035.cnf,unsat,unsat/UUF150.645.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778167186.248744,5.301346,0.693970,4212,104192,1167190,66882,100323,847938,66883,0,36,
