cnf_file,category,priority_folder,DLIS,watched_literals,expected_result,actual_result,correct,exit_code,timed_out,monitor_start_time,monitor_total_time,monitor_unit_propagation_time,monitor_peak_memory_kb,monitor_clause_checks,monitor_variable_assignments,monitor_backtrack_count,monitor_state_copies,monitor_unit_propagation_rounds,monitor_unit_propagation_calls,monitor_current_recursion_depth,monitor_max_recursion_depth,stderr
test/sat/UF75.325.100/uf75-023.cnf,sat,sat/UF75.325.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166907.842599,0.001044,0.000064,3176,1334,588,37,78,468,61,0,24,
test/sat/UF75.325.100/uf75-024.cnf,sat,sat/UF75.325.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166907.846635,0.006212,0.000834,3176,1740,9768,800,1215,7161,817,0,19,
test/sat/UF75.325.100/uf75-025.cnf,sat,sat/UF75.325.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166907.855977,0.000776,0.000014,3296,1120,64,0,26,64,27,0,27,
test/sat/UF75.325.100/uf75-026.cnf,sat,sat/UF75.325.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166907.859531,0.008809,0.001219,3300,2636,14332,1209,1834,10684,1233,0,24,
test/sat/UF75.325.100/uf75-027.cnf,sat,sat/UF75.325.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166907.870684,0.001176,0.000098,3524,1844,948,66,119,768,88,0,22,
test/sat/UF75.325.100/uf75-028.cnf,sat,sat/UF75.325.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166907.874442,0.001666,0.000160,3260,1916,1687,145,233,1347,163,0,24,
test/sat/UF75.325.100/uf75-029.cnf,sat,sat/UF75.325.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166907.878820,0.000851,0.000039,3460,1342,325,22,49,244,40,0,18,
test/sat/UF75.325.100/uf75-030.cnf,sat,sat/UF75.325.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166907.882290,0.004953,0.000639,3256,2080,7354,668,1012,5211,680,0,20,
test/sat/UF75.325.100/uf75-031.cnf,sat,sat/UF75.325.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166907.889751,0.053209,0.000242,3296,1212,2457,210,324,1848,221,0,20,
test/sat/UF75.325.100/uf75-032.cnf,sat,sat/UF75.325.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166907.946683,0.002868,0.000350,3260,1744,3911,324,503,2951,344,0,22,
test/sat/UF75.325.100/uf75-033.cnf,sat,sat/UF75.325.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166907.954803,0.000859,0.000013,3412,2264,63,0,26,63,27,0,27,
test/sat/UF75.325.100/uf75-034.cnf,sat,sat/UF75.325.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166907.959052,0.000710,0.000017,3252,962,88,1,21,82,22,0,21,
test/sat/UF75.325.100/uf75-035.cnf,sat,sat/UF75.325.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166907.962450,0.000637,0.000020,3256,1830,144,5,20,127,19,0,14,
test/sat/UF75.325.100/uf75-036.cnf,sat,sat/UF75.325.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166907.965588,0.006692,0.000873,3456,2430,10195,895,1358,7171,913,0,21,
test/sat/UF75.325.100/uf75-037.cnf,sat,sat/UF75.325.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166907.974886,0.003054,0.000338,3388,1560,3783,345,533,2747,363,0,19,
test/sat/UF75.325.100/uf75-038.cnf,sat,sat/UF75.325.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166907.980263,0.003237,0.000363,3408,2518,4145,387,594,2907,403,0,16,
test/sat/UF75.325.100/uf75-039.cnf,sat,sat/UF75.325.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166908.043017,0.001145,0.000087,3308,1484,865,64,110,663,80,0,16,
test/sat/UF75.325.100/uf75-040.cnf,sat,sat/UF75.325.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166908.049262,0.003568,0.000444,3296,1306,5288,454,689,3761,464,0,17,
test/sat/UF75.325.100/uf75-041.cnf,sat,sat/UF75.325.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166908.056165,0.000944,0.000073,3168,1190,679,46,83,516,62,0,16,
test/sat/UF75.325.100/uf75-042.cnf,sat,sat/UF75.325.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166908.059611,0.003046,0.000360,3152,1524,3897,341,527,2883,358,0,19,
test/sat/UF75.325.100/uf75-043.cnf,sat,sat/UF75.325.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166908.065627,0.001577,0.000129,3368,1174,1329,115,195,963,140,0,25,
test/sat/UF75.325.100/uf75-044.cnf,sat,sat/UF75.325.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166908.070011,0.000927,0.000063,3316,772,585,40,76,457,58,0,18,
test/sat/UF75.325.100/uf75-045.cnf,sat,sat/UF75.325.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166908.073792,0.001200,0.000095,3384,998,1043,93,151,763,107,0,19,
test/sat/UF75.325.100/uf75-046.cnf,sat,sat/UF75.325.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166908.077164,0.001389,0.000137,3456,916,1536,118,189,1129,132,0,16,
test/sat/UF75.325.100/uf75-047.cnf,sat,sat/UF75.325.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166908.080951,0.061246,0.000031,3260,1284,153,7,35,133,34,0,27,
test/sat/UF75.325.100/uf75-048.cnf,sat,sat/UF75.325.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166908.145495,0.002027,0.000232,3300,1472,2405,188,303,1850,212,0,24,
test/sat/UF75.325.100/uf75-049.cnf,sat,sat/UF75.325.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166908.150201,0.001659,0.000162,3312,1170,1748,154,245,1312,170,0,19,
test/sat/UF75.325.100/uf75-050.cnf,sat,sat/UF75.325.100,1,1,SAT,SAT,TRUE,0,FALSE,1778166908.154549,0.000631,0.000020,3260,1236,143,5,21,124,20,0,15,
test/unsat/UUF75.325.100/uuf75-01.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166908.157707,0.004934,0.000653,3312,874,7437,656,984,5312,657,0,17,
test/unsat/UUF75.325.100/uuf75-02.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166908.164917,0.004249,0.000544,3256,1244,6146,548,822,4467,549,0,19,
test/unsat/UUF75.325.100/uuf75-03.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166908.172074,0.006872,0.000900,3520,982,10814,948,1422,7690,949,0,19,
test/unsat/UUF75.325.100/uuf75-04.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166908.243427,0.006690,0.000880,3300,2376,10742,946,1419,7407,947,0,18,
test/unsat/UUF75.325.100/uuf75-05.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166908.252573,0.008817,0.001123,3256,2996,13318,1240,1860,9317,1241,0,18,
test/unsat/UUF75.325.100/uuf75-06.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166908.263974,0.003271,0.000426,3408,830,4964,406,609,3523,407,0,17,
test/unsat/UUF75.325.100/uuf75-07.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166908.269525,0.005220,0.000661,3308,710,8026,708,1062,5625,709,0,14,
test/unsat/UUF75.325.100/uuf75-08.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166908.343512,0.005234,0.000683,3456,1288,7946,708,1062,5602,709,0,18,
test/unsat/UUF75.325.100/uuf75-09.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166908.352284,0.003407,0.000435,3316,732,5061,434,651,3512,435,0,20,
test/unsat/UUF75.325.100/uuf75-010.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166908.358511,0.008091,0.000998,3324,2390,12307,1162,1743,8442,1163,0,17,
test/unsat/UUF75.325.100/uuf75-011.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166908.369393,0.006541,0.000829,3176,1308,9526,888,1332,6502,889,0,17,
test/unsat/UUF75.325.100/uuf75-012.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166908.444594,0.009440,0.001219,3176,2424,13878,1312,1968,10105,1313,0,27,
test/unsat/UUF75.325.100/uuf75-013.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166908.457453,0.004187,0.000555,3252,612,6253,540,810,4438,541,0,15,
test/unsat/UUF75.325.100/uuf75-014.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166908.464551,0.077052,0.001170,3408,1570,13051,1102,1653,9500,1103,0,18,
test/unsat/UUF75.325.100/uuf75-015.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166908.545823,0.004439,0.000565,3456,1222,6357,548,822,4425,549,0,22,
test/unsat/UUF75.325.100/uuf75-016.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166908.553196,0.005856,0.000768,3316,1098,9431,820,1230,6486,821,0,15,
test/unsat/UUF75.325.100/uuf75-017.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166908.561694,0.006855,0.000917,3456,2066,10747,950,1425,7360,951,0,17,
test/unsat/UUF75.325.100/uuf75-018.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166908.571705,0.072209,0.000521,3388,550,5629,516,774,3910,517,0,16,
test/unsat/UUF75.325.100/uuf75-019.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166908.648181,0.004875,0.000616,3316,730,7165,640,960,5113,641,0,17,
test/unsat/UUF75.325.100/uuf75-020.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166908.656867,0.010299,0.001412,3176,2036,17113,1468,2202,12069,1469,0,21,
test/unsat/UUF75.325.100/uuf75-021.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166908.744166,0.003688,0.000446,3316,654,5165,468,702,3583,469,0,16,
test/unsat/UUF75.325.100/uuf75-022.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166908.753218,0.007034,0.000927,3252,1728,11034,980,1470,7875,981,0,20,
test/unsat/UUF75.325.100/uuf75-023.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166908.762697,0.007951,0.001094,3260,1144,12706,1084,1626,9221,1085,0,22,
test/unsat/UUF75.325.100/uuf75-024.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166908.842001,0.009306,0.001258,3360,1776,14584,1304,1956,10448,1305,0,20,
test/unsat/UUF75.325.100/uuf75-025.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166908.860845,0.009914,0.001347,3260,2072,15837,1378,2067,11186,1379,0,19,
test/unsat/UUF75.325.100/uuf75-026.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166908.942420,0.003440,0.000460,3408,574,5302,424,636,3800,425,0,14,
test/unsat/UUF75.325.100/uuf75-027.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166908.952616,0.005182,0.000652,3528,1016,7577,694,1041,5343,695,0,17,
test/unsat/UUF75.325.100/uuf75-028.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166908.962694,0.004138,0.000482,3384,692,5620,538,807,3946,539,0,16,
test/unsat/UUF75.325.100/uuf75-029.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166908.969115,0.081192,0.001121,3316,3844,13652,1300,1950,9674,1301,0,22,
test/unsat/UUF75.325.100/uuf75-030.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166909.053812,0.003640,0.000413,3252,576,4695,458,687,3325,459,0,18,
test/unsat/UUF75.325.100/uuf75-031.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166909.060080,0.005877,0.000774,3256,1288,8863,796,1194,6261,797,0,17,
test/unsat/UUF75.325.100/uuf75-032.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166909.142494,0.007851,0.000902,3260,1166,7811,682,1023,5590,683,0,16,
test/unsat/UUF75.325.100/uuf75-033.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166909.153842,0.006736,0.000882,3252,1204,10707,944,1416,7447,945,0,18,
test/unsat/UUF75.325.100/uuf75-034.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166909.163466,0.007502,0.000990,3484,1440,12113,1070,1605,8529,1071,0,18,
test/unsat/UUF75.325.100/uuf75-035.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166909.243957,0.007090,0.000956,3256,1036,11431,980,1470,7861,981,0,17,
test/unsat/UUF75.325.100/uuf75-036.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166909.264459,0.081771,0.000931,3152,1316,9323,748,1122,6537,749,0,14,
test/unsat/UUF75.325.100/uuf75-037.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166909.350726,0.003966,0.000468,3324,864,5194,444,666,3781,445,0,17,
test/unsat/UUF75.325.100/uuf75-038.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166909.358355,0.007100,0.000959,3384,1792,11111,950,1425,7930,951,0,16,
test/unsat/UUF75.325.100/uuf75-039.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166909.444350,0.007881,0.001041,3368,1216,12564,1094,1641,8826,1095,0,18,
test/unsat/UUF75.325.100/uuf75-040.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166909.455615,0.005999,0.000795,3456,1434,9233,806,1209,6513,807,0,18,
test/unsat/UUF75.325.100/uuf75-041.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166909.465017,0.085041,0.001410,3324,2670,14867,1284,1926,10741,1285,0,23,
test/unsat/UUF75.325.100/uuf75-042.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166909.554290,0.011675,0.001647,3252,2010,19837,1642,2463,14107,1643,0,19,
test/unsat/UUF75.325.100/uuf75-043.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166909.645315,0.007275,0.000980,3324,1622,11168,978,1467,7982,979,0,21,
test/unsat/UUF75.325.100/uuf75-044.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166909.656184,0.003544,0.000470,3388,642,5248,450,675,3666,451,0,15,
test/unsat/UUF75.325.100/uuf75-045.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166909.743273,0.003129,0.000379,3296,498,4311,392,588,3055,393,0,15,
test/unsat/UUF75.325.100/uuf75-046.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166909.748950,0.005413,0.000680,3384,1852,8000,740,1110,5663,741,0,20,
test/unsat/UUF75.325.100/uuf75-047.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166909.757373,0.004041,0.000559,3456,634,6460,516,774,4562,517,0,15,
test/unsat/UUF75.325.100/uuf75-048.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166909.843201,0.009448,0.001234,3308,2630,14617,1326,1989,10393,1327,0,20,
test/unsat/UUF75.325.100/uuf75-049.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166909.856504,0.004439,0.000550,3180,824,5675,468,702,4120,469,0,16,
test/unsat/UUF75.325.100/uuf75-050.cnf,unsat,unsat/UUF75.325.100,1,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166909.942983,0.013524,0.001841,3180,3094,22021,1896,2844,15437,1897,0,20,
