cnf_file,category,priority_folder,DLIS,watched_literals,expected_result,actual_result,correct,exit_code,timed_out,monitor_start_time,monitor_total_time,monitor_unit_propagation_time,monitor_peak_memory_kb,monitor_clause_checks,monitor_variable_assignments,monitor_backtrack_count,monitor_state_copies,monitor_unit_propagation_rounds,monitor_unit_propagation_calls,monitor_current_recursion_depth,monitor_max_recursion_depth,stderr
test/sat/UF75.325.100/uf75-01.cnf,sat,sat/UF75.325.100,0,1,SAT,SAT,TRUE,0,FALSE,1778166907.543040,0.000811,0.000058,3260,942,500,32,64,402,51,0,19,
test/sat/UF75.325.100/uf75-02.cnf,sat,sat/UF75.325.100,0,1,SAT,SAT,TRUE,0,FALSE,1778166907.548397,0.007019,0.001170,3152,2144,15246,1339,2025,10939,1361,0,22,
test/sat/UF75.325.100/uf75-03.cnf,sat,sat/UF75.325.100,0,1,SAT,SAT,TRUE,0,FALSE,1778166907.559104,0.036234,0.006040,3456,10460,83587,7397,11107,56871,7416,0,28,
test/sat/UF75.325.100/uf75-04.cnf,sat,sat/UF75.325.100,0,1,SAT,SAT,TRUE,0,FALSE,1778166907.598243,0.082885,0.008629,3672,25966,120026,11507,17271,81884,11522,0,25,
test/sat/UF75.325.100/uf75-05.cnf,sat,sat/UF75.325.100,0,1,SAT,SAT,TRUE,0,FALSE,1778166907.683728,0.016152,0.002590,3260,7626,37230,3350,5042,25888,3372,0,22,
test/sat/UF75.325.100/uf75-06.cnf,sat,sat/UF75.325.100,0,1,SAT,SAT,TRUE,0,FALSE,1778166907.742883,0.107046,0.008408,3548,17976,121316,12279,18437,82653,12303,0,27,
test/sat/UF75.325.100/uf75-07.cnf,sat,sat/UF75.325.100,0,1,SAT,SAT,TRUE,0,FALSE,1778166907.854332,0.000821,0.000059,3296,1424,548,38,68,428,53,0,17,
test/sat/UF75.325.100/uf75-08.cnf,sat,sat/UF75.325.100,0,1,SAT,SAT,TRUE,0,FALSE,1778166907.858093,0.001904,0.000257,3384,1774,3167,264,409,2228,280,0,18,
test/sat/UF75.325.100/uf75-09.cnf,sat,sat/UF75.325.100,0,1,SAT,SAT,TRUE,0,FALSE,1778166907.862768,0.003127,0.000475,3524,2534,6210,520,795,4634,538,0,19,
test/sat/UF75.325.100/uf75-010.cnf,sat,sat/UF75.325.100,0,1,SAT,SAT,TRUE,0,FALSE,1778166907.868188,0.001184,0.000132,3384,2812,1330,97,168,1027,123,0,26,
test/sat/UF75.325.100/uf75-011.cnf,sat,sat/UF75.325.100,0,1,SAT,SAT,TRUE,0,FALSE,1778166907.872119,0.016959,0.002413,3524,9112,37104,3612,5437,26284,3637,0,27,
test/sat/UF75.325.100/uf75-012.cnf,sat,sat/UF75.325.100,0,1,SAT,SAT,TRUE,0,FALSE,1778166907.942922,0.019146,0.002939,3256,7142,44307,4102,6164,30144,4117,0,24,
test/sat/UF75.325.100/uf75-013.cnf,sat,sat/UF75.325.100,0,1,SAT,SAT,TRUE,0,FALSE,1778166907.965465,0.204766,0.014764,3524,37112,218046,18647,27982,150124,18663,0,25,
test/sat/UF75.325.100/uf75-014.cnf,sat,sat/UF75.325.100,0,1,SAT,SAT,TRUE,0,FALSE,1778166908.173654,0.099726,0.005857,3460,12240,87619,8411,12629,58228,8429,0,29,
test/sat/UF75.325.100/uf75-015.cnf,sat,sat/UF75.325.100,0,1,SAT,SAT,TRUE,0,FALSE,1778166908.343886,0.002756,0.000326,3312,1486,4407,484,737,2874,499,0,23,
test/sat/UF75.325.100/uf75-016.cnf,sat,sat/UF75.325.100,0,1,SAT,SAT,TRUE,0,FALSE,1778166908.349029,0.017779,0.003331,3388,6214,43245,3538,5319,30586,3553,0,20,
test/sat/UF75.325.100/uf75-017.cnf,sat,sat/UF75.325.100,0,1,SAT,SAT,TRUE,0,FALSE,1778166908.369543,0.003241,0.000389,3256,1486,5660,593,900,3712,609,0,21,
test/sat/UF75.325.100/uf75-018.cnf,sat,sat/UF75.325.100,0,1,SAT,SAT,TRUE,0,FALSE,1778166908.375301,0.000848,0.000062,3256,1330,630,49,90,459,69,0,20,
test/sat/UF75.325.100/uf75-019.cnf,sat,sat/UF75.325.100,0,1,SAT,SAT,TRUE,0,FALSE,1778166908.444297,0.022178,0.003615,3328,6470,50786,4459,6700,34970,4475,0,22,
test/sat/UF75.325.100/uf75-020.cnf,sat,sat/UF75.325.100,0,1,SAT,SAT,TRUE,0,FALSE,1778166908.468841,0.091797,0.003946,3596,8942,57850,5603,8421,39904,5622,0,25,
test/sat/UF75.325.100/uf75-021.cnf,sat,sat/UF75.325.100,0,1,SAT,SAT,TRUE,0,FALSE,1778166908.563972,0.203713,0.008275,3360,19948,128137,15264,22919,84859,15292,0,29,
test/sat/UF75.325.100/uf75-022.cnf,sat,sat/UF75.325.100,0,1,SAT,SAT,TRUE,0,FALSE,1778166908.841964,0.001160,0.000111,3164,1034,1039,77,137,828,102,0,25,
test/sat/UF75.325.100/uf75-023.cnf,sat,sat/UF75.325.100,0,1,SAT,SAT,TRUE,0,FALSE,1778166908.847318,0.098168,0.005229,3600,9344,66714,6160,9254,46890,6179,0,25,
test/sat/UF75.325.100/uf75-024.cnf,sat,sat/UF75.325.100,0,1,SAT,SAT,TRUE,0,FALSE,1778166908.948712,0.014293,0.002423,3324,4772,33906,2902,4366,24160,2922,0,25,
test/sat/UF75.325.100/uf75-025.cnf,sat,sat/UF75.325.100,0,1,SAT,SAT,TRUE,0,FALSE,1778166908.966288,0.075312,0.000284,3316,2288,3672,340,528,2453,361,0,21,
