cnf_file,category,priority_folder,DLIS,watched_literals,expected_result,actual_result,correct,exit_code,timed_out,monitor_start_time,monitor_total_time,monitor_unit_propagation_time,monitor_peak_memory_kb,monitor_clause_checks,monitor_variable_assignments,monitor_backtrack_count,monitor_state_copies,monitor_unit_propagation_rounds,monitor_unit_propagation_calls,monitor_current_recursion_depth,monitor_max_recursion_depth,stderr
test/sat/UF75.325.100/uf75-01.cnf,sat,sat/UF75.325.100,1,0,SAT,SAT,TRUE,0,FALSE,1778166907.467607,0.000815,0.000342,2008,20206,65,1,20,42,21,0,20,
test/sat/UF75.325.100/uf75-02.cnf,sat,sat/UF75.325.100,1,0,SAT,SAT,TRUE,0,FALSE,1778166907.472273,0.001003,0.000543,1920,30113,184,13,37,69,32,0,19,
test/sat/UF75.325.100/uf75-03.cnf,sat,sat/UF75.325.100,1,0,SAT,SAT,TRUE,0,FALSE,1778166907.476176,0.005929,0.005068,1904,272832,2633,212,332,619,228,0,22,
test/sat/UF75.325.100/uf75-04.cnf,sat,sat/UF75.325.100,1,0,SAT,SAT,TRUE,0,FALSE,1778166907.484930,0.005734,0.004913,1976,268476,2596,216,337,591,231,0,18,
test/sat/UF75.325.100/uf75-05.cnf,sat,sat/UF75.325.100,1,0,SAT,SAT,TRUE,0,FALSE,1778166907.493234,0.009752,0.008552,1940,470841,4526,433,667,1054,453,0,23,
test/sat/UF75.325.100/uf75-06.cnf,sat,sat/UF75.325.100,1,0,SAT,SAT,TRUE,0,FALSE,1778166907.505426,0.019857,0.017950,1864,972081,10130,889,1342,2226,900,0,19,
test/sat/UF75.325.100/uf75-07.cnf,sat,sat/UF75.325.100,1,0,SAT,SAT,TRUE,0,FALSE,1778166907.542378,0.011275,0.009980,1896,529714,5419,472,720,1216,487,0,21,
test/sat/UF75.325.100/uf75-08.cnf,sat,sat/UF75.325.100,1,0,SAT,SAT,TRUE,0,FALSE,1778166907.556859,0.005310,0.004435,1952,230552,2351,225,348,543,238,0,22,
test/sat/UF75.325.100/uf75-09.cnf,sat,sat/UF75.325.100,1,0,SAT,SAT,TRUE,0,FALSE,1778166907.564817,0.001022,0.000538,2008,30572,192,13,36,68,31,0,18,
test/sat/UF75.325.100/uf75-010.cnf,sat,sat/UF75.325.100,1,0,SAT,SAT,TRUE,0,FALSE,1778166907.568023,0.002770,0.002141,1864,113305,917,89,164,269,121,0,32,
test/sat/UF75.325.100/uf75-011.cnf,sat,sat/UF75.325.100,1,0,SAT,SAT,TRUE,0,FALSE,1778166907.573043,0.000932,0.000462,1904,26614,168,4,23,56,24,0,20,
test/sat/UF75.325.100/uf75-012.cnf,sat,sat/UF75.325.100,1,0,SAT,SAT,TRUE,0,FALSE,1778166907.582491,0.012642,0.011207,1976,612105,5933,541,824,1375,556,0,19,
test/sat/UF75.325.100/uf75-013.cnf,sat,sat/UF75.325.100,1,0,SAT,SAT,TRUE,0,FALSE,1778166907.597542,0.001666,0.001159,1820,63321,589,42,78,143,59,0,19,
test/sat/UF75.325.100/uf75-014.cnf,sat,sat/UF75.325.100,1,0,SAT,SAT,TRUE,0,FALSE,1778166907.601596,0.003072,0.002463,1812,130636,1153,94,154,298,109,0,16,
test/sat/UF75.325.100/uf75-015.cnf,sat,sat/UF75.325.100,1,0,SAT,SAT,TRUE,0,FALSE,1778166907.608252,0.040865,0.039611,1908,512734,5060,462,711,1192,482,0,21,
test/sat/UF75.325.100/uf75-016.cnf,sat,sat/UF75.325.100,1,0,SAT,SAT,TRUE,0,FALSE,1778166907.651743,0.002871,0.002259,1820,125541,1080,96,161,284,116,0,20,
test/sat/UF75.325.100/uf75-017.cnf,sat,sat/UF75.325.100,1,0,SAT,SAT,TRUE,0,FALSE,1778166907.657528,0.000943,0.000467,1812,26937,101,6,32,57,31,0,25,
