cnf_file,category,priority_folder,DLIS,watched_literals,expected_result,actual_result,correct,exit_code,timed_out,monitor_start_time,monitor_total_time,monitor_unit_propagation_time,monitor_peak_memory_kb,monitor_clause_checks,monitor_variable_assignments,monitor_backtrack_count,monitor_state_copies,monitor_unit_propagation_rounds,monitor_unit_propagation_calls,monitor_current_recursion_depth,monitor_max_recursion_depth,stderr
test/sat/UF150.645.100/uf150-039.cnf,sat,sat/UF150.645.100,0,1,SAT,SAT,TRUE,0,FALSE,1778170632.760209,20.889084,2.200422,4364,1271654,12932385,832362,1248569,9025480,832393,0,38,
test/sat/UF150.645.100/uf150-040.cnf,sat,sat/UF150.645.100,0,1,SAT,SAT,TRUE,0,FALSE,1778170653.653663,553.205569,70.210523,4456,44189036,335539730,22007468,33011226,227861737,22007499,0,53,
test/sat/UF150.645.100/uf150-041.cnf,sat,sat/UF150.645.100,0,1,SAT,SAT,TRUE,0,FALSE,1778171206.866948,99.193709,13.810629,4280,8968166,61409870,3971517,5957299,41760943,3971545,0,52,
test/sat/UF150.645.100/uf150-042.cnf,sat,sat/UF150.645.100,0,1,SAT,SAT,TRUE,0,FALSE,1778171306.066094,513.975419,58.754205,4504,36110562,312824640,20908457,31362720,203063835,20908500,0,51,
test/sat/UF150.645.100/uf150-043.cnf,sat,sat/UF150.645.100,0,1,SAT,SAT,TRUE,0,FALSE,1778171820.046768,105.225348,14.411118,4256,7836354,63495456,4247144,6370757,44843328,4247193,0,49,
test/sat/UF150.645.100/uf150-044.cnf,sat,sat/UF150.645.100,0,1,SAT,SAT,TRUE,0,FALSE,1778171925.345770,96.706424,12.125414,4400,7214318,58123888,3851573,5777394,39687400,3851619,0,48,
test/sat/UF150.645.100/uf150-045.cnf,sat,sat/UF150.645.100,0,1,SAT,SAT,TRUE,0,FALSE,1778172022.057372,104.713347,13.160042,4468,8645662,69266954,4413129,6619722,47091984,4413166,0,49,
test/sat/UF150.645.100/uf150-046.cnf,sat,sat/UF150.645.100,0,1,SAT,SAT,TRUE,0,FALSE,1778172126.843754,12.519759,2.112908,4148,802440,8197387,509256,763919,5760000,509299,0,45,
test/sat/UF150.645.100/uf150-047.cnf,sat,sat/UF150.645.100,0,1,SAT,SAT,TRUE,0,FALSE,1778172139.367984,570.681062,70.710758,4396,39022856,345343228,22980960,34471474,232978084,22981001,0,49,
test/sat/UF150.645.100/uf150-048.cnf,sat,sat/UF150.645.100,0,1,SAT,SAT,TRUE,0,FALSE,1778172710.054338,18.011140,2.229200,4388,1305284,11724968,731788,1097708,8172941,731820,0,45,
test/sat/UF150.645.100/uf150-049.cnf,sat,sat/UF150.645.100,0,1,SAT,SAT,TRUE,0,FALSE,1778172728.070760,17.496403,2.679957,4216,759602,10128968,697697,1046581,7059150,697741,0,44,
test/sat/UF150.645.100/uf150-050.cnf,sat,sat/UF150.645.100,0,1,SAT,SAT,TRUE,0,FALSE,1778172745.571553,136.400143,18.288053,4640,11551342,87212404,5496419,8244649,59590409,5496446,0,49,
test/unsat/UUF150.645.100/uuf150-01.cnf,unsat,unsat/UUF150.645.100,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778166909.064814,135.482736,18.129614,4148,4455496,31080639,2003356,3005034,21642976,2003357,0,44,
test/unsat/UUF150.645.100/uuf150-02.cnf,unsat,unsat/UUF150.645.100,0,1,UNSAT,UNKNOWN,FALSE,,TRUE,,,,,,,,,,,,,
test/unsat/UUF150.645.100/uuf150-03.cnf,unsat,unsat/UUF150.645.100,0,1,UNSAT,UNKNOWN,FALSE,,TRUE,,,,,,,,,,,,,
test/unsat/UUF150.645.100/uuf150-04.cnf,unsat,unsat/UUF150.645.100,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778169444.747429,79.104131,10.752580,4048,3209070,40314308,2710800,4066200,26815906,2710801,0,40,
test/unsat/UUF150.645.100/uuf150-05.cnf,unsat,unsat/UUF150.645.100,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778169523.856832,21.207762,2.402140,4184,991692,10834119,701794,1052691,7441635,701795,0,37,
test/unsat/UUF150.645.100/uuf150-06.cnf,unsat,unsat/UUF150.645.100,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778169545.145238,804.305686,87.374565,4452,54724684,397301122,28135736,42203604,261908357,28135737,0,47,
test/unsat/UUF150.645.100/uuf150-07.cnf,unsat,unsat/UUF150.645.100,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778170349.455580,95.714575,11.714357,4712,6102438,50982391,3295368,4943052,34195247,3295369,0,52,
test/unsat/UUF150.645.100/uuf150-08.cnf,unsat,unsat/UUF150.645.100,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778170445.243195,228.919713,31.443554,4092,19269630,127531081,8430854,12646281,86347908,8430855,0,43,
test/unsat/UUF150.645.100/uuf150-09.cnf,unsat,unsat/UUF150.645.100,0,1,UNSAT,UNKNOWN,FALSE,,TRUE,,,,,,,,,,,,,
test/unsat/UUF150.645.100/uuf150-010.cnf,unsat,unsat/UUF150.645.100,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778171874.246121,284.124618,38.958024,4204,22425894,181822528,11143892,16715838,123103816,11143893,0,43,
test/unsat/UUF150.645.100/uuf150-011.cnf,unsat,unsat/UUF150.645.100,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778172158.443250,224.502193,33.576681,4528,10715432,143999658,8877966,13316949,98957418,8877967,0,49,
test/unsat/UUF150.645.100/uuf150-012.cnf,unsat,unsat/UUF150.645.100,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778172382.950072,88.424373,11.217133,4432,5205594,55136181,3508684,5263026,37788208,3508685,0,45,
test/unsat/UUF150.645.100/uuf150-013.cnf,unsat,unsat/UUF150.645.100,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778172471.445253,261.122638,31.880577,4732,17040760,156156184,10566040,15849060,105206106,10566041,0,53,
test/unsat/UUF150.645.100/uuf150-014.cnf,unsat,unsat/UUF150.645.100,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778172732.572555,121.594273,14.831788,4284,12603794,74610654,4907456,7361184,51435472,4907457,0,48,
test/unsat/UUF150.645.100/uuf150-015.cnf,unsat,unsat/UUF150.645.100,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778172854.171168,257.476292,33.197857,4508,21507302,165861885,10843342,16265013,113672977,10843343,0,43,
test/unsat/UUF150.645.100/uuf150-016.cnf,unsat,unsat/UUF150.645.100,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778173111.652134,28.497815,4.100634,4116,3770398,19231066,1214592,1821888,13276178,1214593,0,39,
test/unsat/UUF150.645.100/uuf150-017.cnf,unsat,unsat/UUF150.645.100,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778173140.154995,155.622372,20.211513,4192,7005218,101998794,6577362,9866043,68703717,6577363,0,42,
test/unsat/UUF150.645.100/uuf150-018.cnf,unsat,unsat/UUF150.645.100,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778173295.846016,225.599428,29.047476,4280,14747946,144017709,9711852,14567778,99763170,9711853,0,49,
test/unsat/UUF150.645.100/uuf150-019.cnf,unsat,unsat/UUF150.645.100,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778173521.449716,344.326191,46.103669,4336,22058720,232096778,14662500,21993750,155830950,14662501,0,46,
test/unsat/UUF150.645.100/uuf150-020.cnf,unsat,unsat/UUF150.645.100,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778173865.844049,303.299186,39.103064,4260,15799654,225581462,14340614,21510921,151388263,14340615,0,45,
test/unsat/UUF150.645.100/uuf150-021.cnf,unsat,unsat/UUF150.645.100,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778174169.147736,46.598148,5.727858,4152,6433926,48240003,3232952,4849428,33175050,3232953,0,45,
test/unsat/UUF150.645.100/uuf150-022.cnf,unsat,unsat/UUF150.645.100,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778174215.750274,207.901999,28.171406,4280,15346972,215797878,13885084,20827626,146480302,13885085,0,43,
test/unsat/UUF150.645.100/uuf150-023.cnf,unsat,unsat/UUF150.645.100,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778174423.656325,15.328092,2.128740,4224,1368518,16829814,1040914,1561371,11650604,1040915,0,40,
test/unsat/UUF150.645.100/uuf150-024.cnf,unsat,unsat/UUF150.645.100,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778174438.988645,250.109223,31.958136,4256,19922286,274620825,17337910,26006865,186420297,17337911,0,50,
test/unsat/UUF150.645.100/uuf150-025.cnf,unsat,unsat/UUF150.645.100,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778174689.143165,18.606274,2.690190,4004,1505180,19480682,1229246,1843869,13316369,1229247,0,40,
test/unsat/UUF150.645.100/uuf150-026.cnf,unsat,unsat/UUF150.645.100,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778174707.753633,283.820248,36.082772,4472,54039192,305772450,19407698,29111547,200378998,19407699,0,48,
test/unsat/UUF150.645.100/uuf150-027.cnf,unsat,unsat/UUF150.645.100,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778174991.578718,34.576243,5.481417,4404,3541400,36346673,2257028,3385542,25197586,2257029,0,44,
test/unsat/UUF150.645.100/uuf150-028.cnf,unsat,unsat/UUF150.645.100,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778175026.160412,49.314710,6.505009,4236,3577296,51601097,3350440,5025660,34842229,3350441,0,43,
test/unsat/UUF150.645.100/uuf150-029.cnf,unsat,unsat/UUF150.645.100,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778175075.480380,17.180730,2.239730,4020,1346494,17766835,1110442,1665663,12400951,1110443,0,40,
test/unsat/UUF150.645.100/uuf150-030.cnf,unsat,unsat/UUF150.645.100,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778175092.666073,78.203246,9.865918,4600,7261298,80258613,5141178,7711767,55542702,5141179,0,47,
