cnf_file,category,priority_folder,DLIS,watched_literals,expected_result,actual_result,correct,exit_code,timed_out,monitor_start_time,monitor_total_time,monitor_unit_propagation_time,monitor_peak_memory_kb,monitor_clause_checks,monitor_variable_assignments,monitor_backtrack_count,monitor_state_copies,monitor_unit_propagation_rounds,monitor_unit_propagation_calls,monitor_current_recursion_depth,monitor_max_recursion_depth,stderr
test/unsat/UUF50.218.1000/uuf50-01.cnf,unsat,unsat/UUF50.218.1000,1,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166925.344049,0.002753,0.002116,1896,106742,1345,154,231,357,155,0,13,
test/unsat/UUF50.218.1000/uuf50-02.cnf,unsat,unsat/UUF50.218.1000,1,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166925.446308,0.001725,0.001225,1912,58016,688,84,126,195,85,0,12,
test/unsat/UUF50.218.1000/uuf50-03.cnf,unsat,unsat/UUF50.218.1000,1,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166925.644165,0.001997,0.001398,1816,62013,766,88,132,198,89,0,11,
test/unsat/UUF50.218.1000/uuf50-04.cnf,unsat,unsat/UUF50.218.1000,1,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166925.745303,0.004568,0.003787,1976,127111,1578,178,267,415,179,0,13,
test/unsat/UUF50.218.1000/uuf50-05.cnf,unsat,unsat/UUF50.218.1000,1,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166925.847027,0.094904,0.094274,1904,103330,1463,158,237,354,159,0,14,
test/unsat/UUF50.218.1000/uuf50-06.cnf,unsat,unsat/UUF50.218.1000,1,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166925.946878,0.003159,0.002547,1920,125172,1636,176,264,404,177,0,12,
test/unsat/UUF50.218.1000/uuf50-07.cnf,unsat,unsat/UUF50.218.1000,1,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166926.044836,0.003784,0.002963,1864,121342,1569,170,255,397,171,0,12,
test/unsat/UUF50.218.1000/uuf50-08.cnf,unsat,unsat/UUF50.218.1000,1,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166926.145569,0.002188,0.001596,1816,76759,1025,112,168,249,113,0,12,
test/unsat/UUF50.218.1000/uuf50-09.cnf,unsat,unsat/UUF50.218.1000,1,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166926.244473,0.002135,0.001575,1896,75462,972,116,174,250,117,0,11,
test/unsat/UUF50.218.1000/uuf50-010.cnf,unsat,unsat/UUF50.218.1000,1,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166926.343581,0.001668,0.001154,1908,55201,720,76,114,181,77,0,9,
