cnf_file,category,priority_folder,DLIS,watched_literals,expected_result,actual_result,correct,exit_code,timed_out,monitor_start_time,monitor_total_time,monitor_unit_propagation_time,monitor_peak_memory_kb,monitor_clause_checks,monitor_variable_assignments,monitor_backtrack_count,monitor_state_copies,monitor_unit_propagation_rounds,monitor_unit_propagation_calls,monitor_current_recursion_depth,monitor_max_recursion_depth,stderr
test/sat/UF75.325.100/uf75-01.cnf,sat,sat/UF75.325.100,0,0,SAT,SAT,TRUE,0,FALSE,1778166907.408840,0.001357,0.000938,1920,54563,466,32,64,118,51,0,19,
test/sat/UF75.325.100/uf75-02.cnf,sat,sat/UF75.325.100,0,0,SAT,SAT,TRUE,0,FALSE,1778166907.414687,0.028531,0.028004,1940,1517274,15094,1339,2025,3479,1361,0,22,
test/sat/UF75.325.100/uf75-03.cnf,sat,sat/UF75.325.100,0,0,SAT,SAT,TRUE,0,FALSE,1778166907.446441,0.154123,0.153147,1916,8229126,80562,7397,11107,17965,7416,0,28,
test/sat/UF75.325.100/uf75-04.cnf,sat,sat/UF75.325.100,0,0,SAT,SAT,TRUE,0,FALSE,1778166907.604177,0.378020,0.376612,1924,11802049,116996,11507,17271,26511,11522,0,25,
test/sat/UF75.325.100/uf75-05.cnf,sat,sat/UF75.325.100,0,0,SAT,SAT,TRUE,0,FALSE,1778166907.985812,0.182821,0.182097,1956,3666384,35190,3350,5042,8076,3372,0,22,
test/sat/UF75.325.100/uf75-06.cnf,sat,sat/UF75.325.100,0,0,SAT,SAT,TRUE,0,FALSE,1778166908.171732,0.595586,0.594053,1820,12270159,116964,12279,18437,27771,12303,0,27,
test/sat/UF75.325.100/uf75-07.cnf,sat,sat/UF75.325.100,0,0,SAT,SAT,TRUE,0,FALSE,1778166908.841989,0.001595,0.001102,1912,62937,527,38,68,133,53,0,17,
test/sat/UF75.325.100/uf75-08.cnf,sat,sat/UF75.325.100,0,0,SAT,SAT,TRUE,0,FALSE,1778166908.855898,0.005924,0.005346,1932,311555,2922,264,409,661,280,0,18,
test/sat/UF75.325.100/uf75-09.cnf,sat,sat/UF75.325.100,0,0,SAT,SAT,TRUE,0,FALSE,1778166908.868374,0.077894,0.077431,1900,681491,6007,520,795,1500,538,0,19,
test/sat/UF75.325.100/uf75-010.cnf,sat,sat/UF75.325.100,0,0,SAT,SAT,TRUE,0,FALSE,1778166908.951603,0.003026,0.002591,1904,140382,1315,97,168,311,123,0,26,
