cnf_file,category,priority_folder,DLIS,watched_literals,expected_result,actual_result,correct,exit_code,timed_out,monitor_start_time,monitor_total_time,monitor_unit_propagation_time,monitor_clause_checks,monitor_variable_assignments,monitor_backtrack_count,monitor_state_copies,monitor_unit_propagation_rounds,monitor_unit_propagation_calls,monitor_current_recursion_depth,monitor_max_recursion_depth,stderr
test/sat/BMS_k3_n100_m429/BMS_k3_n100_m429_0.cnf,sat,sat/BMS_k3_n100_m429,0,1,SAT,SAT,TRUE,0,FALSE,1778001868.096026,1.336787,0.000000,699844,2682614,259563,0,0,0,0,0,
test/sat/BMS_k3_n100_m429/BMS_k3_n100_m429_1.cnf,sat,sat/BMS_k3_n100_m429,0,1,SAT,UNKNOWN,FALSE,,TRUE,,,,,,,,,,,,
test/sat/BMS_k3_n100_m429/BMS_k3_n100_m429_2.cnf,sat,sat/BMS_k3_n100_m429,0,1,SAT,SAT,TRUE,0,FALSE,1778001884.449158,1.115746,0.000000,400678,2426957,206485,0,0,0,0,0,
test/sat/BMS_k3_n100_m429/BMS_k3_n100_m429_3.cnf,sat,sat/BMS_k3_n100_m429,0,1,SAT,SAT,TRUE,0,FALSE,1778001885.569450,2.826414,0.000000,1422026,5769438,548106,0,0,0,0,0,
test/sat/BMS_k3_n100_m429/BMS_k3_n100_m429_4.cnf,sat,sat/BMS_k3_n100_m429,0,1,SAT,SAT,TRUE,0,FALSE,1778001888.399922,1.315593,0.000000,452940,2867086,245255,0,0,0,0,0,
test/sat/BMS_k3_n100_m429/BMS_k3_n100_m429_5.cnf,sat,sat/BMS_k3_n100_m429,0,1,SAT,SAT,TRUE,0,FALSE,1778001889.718996,1.192917,0.000000,380944,2659119,221952,0,0,0,0,0,
test/sat/BMS_k3_n100_m429/BMS_k3_n100_m429_6.cnf,sat,sat/BMS_k3_n100_m429,0,1,SAT,SAT,TRUE,0,FALSE,1778001890.915164,4.811614,0.000000,996748,10316586,890011,0,0,0,0,0,
test/sat/BMS_k3_n100_m429/BMS_k3_n100_m429_7.cnf,sat,sat/BMS_k3_n100_m429,0,1,SAT,SAT,TRUE,0,FALSE,1778001895.730293,6.869036,0.000000,2346160,11206290,1335325,0,0,0,0,0,
test/sat/BMS_k3_n100_m429/BMS_k3_n100_m429_8.cnf,sat,sat/BMS_k3_n100_m429,0,1,SAT,SAT,TRUE,0,FALSE,1778001902.602909,8.175777,0.000000,1914008,16735196,1562833,0,0,0,0,0,
test/sat/BMS_k3_n100_m429/BMS_k3_n100_m429_9.cnf,sat,sat/BMS_k3_n100_m429,0,1,SAT,SAT,TRUE,0,FALSE,1778001910.782044,0.329158,0.000000,168282,725247,60915,0,0,0,0,0,
test/unsat/UUF50.218.1000/uuf50-01.cnf,unsat,unsat/UUF50.218.1000,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778001911.114271,0.002039,0.000000,774,4460,476,0,0,0,0,0,
test/unsat/UUF50.218.1000/uuf50-02.cnf,unsat,unsat/UUF50.218.1000,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778001911.118860,0.001879,0.000000,986,3854,438,0,0,0,0,0,
test/unsat/UUF50.218.1000/uuf50-03.cnf,unsat,unsat/UUF50.218.1000,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778001911.123022,0.001729,0.000000,962,3272,394,0,0,0,0,0,
test/unsat/UUF50.218.1000/uuf50-04.cnf,unsat,unsat/UUF50.218.1000,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778001911.126968,0.001524,0.000000,408,3188,330,0,0,0,0,0,
test/unsat/UUF50.218.1000/uuf50-05.cnf,unsat,unsat/UUF50.218.1000,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778001911.130543,0.002290,0.000000,574,5189,564,0,0,0,0,0,
test/unsat/UUF50.218.1000/uuf50-06.cnf,unsat,unsat/UUF50.218.1000,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778001911.134935,0.003597,0.000000,1870,8039,958,0,0,0,0,0,
test/unsat/UUF50.218.1000/uuf50-07.cnf,unsat,unsat/UUF50.218.1000,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778001911.140864,0.003949,0.000000,1974,9103,1044,0,0,0,0,0,
test/unsat/UUF50.218.1000/uuf50-08.cnf,unsat,unsat/UUF50.218.1000,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778001911.146822,0.009559,0.000000,3152,22362,2906,0,0,0,0,0,
test/unsat/UUF50.218.1000/uuf50-09.cnf,unsat,unsat/UUF50.218.1000,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778001911.159076,0.009310,0.000000,5334,21254,2810,0,0,0,0,0,
test/unsat/UUF50.218.1000/uuf50-010.cnf,unsat,unsat/UUF50.218.1000,0,1,UNSAT,UNSAT,TRUE,0,FALSE,1778001911.170924,0.002128,0.000000,812,4478,532,0,0,0,0,0,
