cnf_file,category,priority_folder,DLIS,watched_literals,expected_result,actual_result,correct,exit_code,timed_out,monitor_start_time,monitor_total_time,monitor_unit_propagation_time,monitor_clause_checks,monitor_variable_assignments,monitor_backtrack_count,monitor_state_copies,monitor_unit_propagation_rounds,monitor_unit_propagation_calls,monitor_current_recursion_depth,monitor_max_recursion_depth,stderr
test/sat/BMS_k3_n100_m429/BMS_k3_n100_m429_0.cnf,sat,sat/BMS_k3_n100_m429,0,0,SAT,SAT,TRUE,0,FALSE,1778001720.334494,3.725285,3.700854,209057007,2531241,259563,389366,577210,259591,0,46,
test/sat/BMS_k3_n100_m429/BMS_k3_n100_m429_1.cnf,sat,sat/BMS_k3_n100_m429,0,0,SAT,UNKNOWN,FALSE,,TRUE,,,,,,,,,,,,
test/sat/BMS_k3_n100_m429/BMS_k3_n100_m429_2.cnf,sat,sat/BMS_k3_n100_m429,0,0,SAT,SAT,TRUE,0,FALSE,1778001739.082166,3.887146,3.869104,218198502,2337468,206485,309744,551815,206507,0,40,
test/sat/BMS_k3_n100_m429/BMS_k3_n100_m429_3.cnf,sat,sat/BMS_k3_n100_m429,0,0,SAT,SAT,TRUE,0,FALSE,1778001742.973849,8.325242,8.276406,478899566,5664218,548106,822176,1310973,548128,0,37,
test/sat/BMS_k3_n100_m429/BMS_k3_n100_m429_4.cnf,sat,sat/BMS_k3_n100_m429,0,0,SAT,SAT,TRUE,0,FALSE,1778001751.303212,4.283092,4.262129,239926544,2749381,245255,367907,641288,245284,0,40,
test/sat/BMS_k3_n100_m429/BMS_k3_n100_m429_5.cnf,sat,sat/BMS_k3_n100_m429,0,0,SAT,SAT,TRUE,0,FALSE,1778001755.590435,4.246113,4.227882,236757957,2584490,221952,332956,592502,221987,0,40,
test/sat/BMS_k3_n100_m429/BMS_k3_n100_m429_6.cnf,sat,sat/BMS_k3_n100_m429,0,0,SAT,UNKNOWN,FALSE,,TRUE,,,,,,,,,,,,
test/sat/BMS_k3_n100_m429/BMS_k3_n100_m429_7.cnf,sat,sat/BMS_k3_n100_m429,0,0,SAT,UNKNOWN,FALSE,,TRUE,,,,,,,,,,,,
test/sat/BMS_k3_n100_m429/BMS_k3_n100_m429_8.cnf,sat,sat/BMS_k3_n100_m429,0,0,SAT,UNKNOWN,FALSE,,TRUE,,,,,,,,,,,,
test/sat/BMS_k3_n100_m429/BMS_k3_n100_m429_9.cnf,sat,sat/BMS_k3_n100_m429,0,0,SAT,SAT,TRUE,0,FALSE,1778001804.879910,1.114651,1.108463,61293099,690866,60915,91394,152859,60942,0,35,
test/unsat/UUF50.218.1000/uuf50-01.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778001805.997760,0.006173,0.005804,332836,4144,476,714,1050,477,0,14,
test/unsat/UUF50.218.1000/uuf50-02.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778001806.007231,0.005446,0.005101,278711,3735,438,657,940,439,0,16,
test/unsat/UUF50.218.1000/uuf50-03.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778001806.015102,0.004642,0.004295,237256,3242,394,591,795,395,0,15,
test/unsat/UUF50.218.1000/uuf50-04.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778001806.022053,0.004641,0.004286,238198,3079,330,495,765,331,0,12,
test/unsat/UUF50.218.1000/uuf50-05.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778001806.028863,0.007049,0.006681,377040,5027,564,846,1238,565,0,13,
test/unsat/UUF50.218.1000/uuf50-06.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778001806.039624,0.011646,0.011076,607972,7672,958,1437,2086,959,0,18,
test/unsat/UUF50.218.1000/uuf50-07.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778001806.055440,0.012459,0.011904,681779,8593,1044,1566,2270,1045,0,18,
test/unsat/UUF50.218.1000/uuf50-08.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778001806.072228,0.028491,0.027810,1590384,21168,2906,4359,5502,2907,0,20,
test/unsat/UUF50.218.1000/uuf50-09.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778001806.104946,0.029916,0.029372,1616746,19504,2810,4215,5602,2811,0,19,
test/unsat/UUF50.218.1000/uuf50-010.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778001806.137822,0.006373,0.005889,335752,4237,532,798,1099,533,0,19,
