cnf_file,category,priority_folder,DLIS,watched_literals,expected_result,actual_result,correct,exit_code,timed_out,monitor_start_time,monitor_total_time,monitor_unit_propagation_time,monitor_clause_checks,monitor_variable_assignments,monitor_backtrack_count,monitor_state_copies,monitor_unit_propagation_rounds,monitor_unit_propagation_calls,monitor_current_recursion_depth,monitor_max_recursion_depth,stderr
test/unsat/UUF75.325.100/uuf75-01.cnf,unsat,unsat/UUF75.325.100,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778080828.567166,0.405953,0.404366,10678048,105244,10952,16428,23991,10953,0,23,
test/unsat/UUF75.325.100/uuf75-02.cnf,unsat,unsat/UUF75.325.100,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778080828.978628,0.266780,0.265559,5988948,53180,5616,8424,12873,5617,0,20,
test/unsat/UUF75.325.100/uuf75-03.cnf,unsat,unsat/UUF75.325.100,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778080829.250225,0.120643,0.119562,3978328,41361,3772,5658,8626,3773,0,19,
test/unsat/UUF75.325.100/uuf75-04.cnf,unsat,unsat/UUF75.325.100,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778080829.374337,0.191483,0.190448,4840322,46721,4608,6912,10832,4609,0,22,
test/unsat/UUF75.325.100/uuf75-05.cnf,unsat,unsat/UUF75.325.100,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778080829.570255,0.290188,0.288822,7392112,73263,7078,10617,16483,7079,0,23,
test/unsat/UUF75.325.100/uuf75-06.cnf,unsat,unsat/UUF75.325.100,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778080829.863985,0.106797,0.105817,3244337,29997,2764,4146,6772,2765,0,20,
test/unsat/UUF75.325.100/uuf75-07.cnf,unsat,unsat/UUF75.325.100,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778080829.975168,0.366763,0.365270,8669736,82093,8888,13332,19019,8889,0,22,
test/unsat/UUF75.325.100/uuf75-08.cnf,unsat,unsat/UUF75.325.100,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778080830.346206,0.196734,0.195660,5652077,53614,5190,7785,12447,5191,0,22,
test/unsat/UUF75.325.100/uuf75-09.cnf,unsat,unsat/UUF75.325.100,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778080830.546729,0.636593,0.634528,17326379,175106,17880,26820,39663,17881,0,24,
test/unsat/UUF75.325.100/uuf75-010.cnf,unsat,unsat/UUF75.325.100,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778080831.244906,0.398891,0.397401,10768156,107961,10584,15876,24009,10585,0,24,
